Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	12/169	2.501340e-03	8.305678e-02	0	0	2.746184e+00	1.645219e+01	PNCK;AKT2;DGKQ;MAST2;RPS6KA1;PDGFB;AKT1;DYRK1B;STK38L;PKN2;PRKACA;CSNK1G2
GO_Biological_Process_2021	positive regulation of lipid biosynthetic process (GO:0046889)	5/35	2.514414e-03	8.305678e-02	0	0	5.950061e+00	3.561537e+01	MLXIPL;APOC2;AKT1;NR1H3;APOE
GO_Biological_Process_2021	protein localization to nucleus (GO:0034504)	9/106	2.574929e-03	8.415088e-02	0	0	3.325430e+00	1.982599e+01	COL1A1;CSE1L;TPR;STAT3;AKT1;TSC2;PAF1;IPO4;KPNB1
GO_Biological_Process_2021	cyclic-nucleotide-mediated signaling (GO:0019935)	5/36	2.855092e-03	8.745310e-02	0	0	5.757827e+00	3.373310e+01	GHRHR;MAPK7;DGKQ;APOE;SOX9
GO_Biological_Process_2021	regulation of protein import into nucleus (GO:0042306)	5/36	2.855092e-03	8.745310e-02	0	0	5.757827e+00	3.373310e+01	TRIM28;JUP;CDH1;RAB23;TPR
GO_Biological_Process_2021	regulation of myeloid leukocyte mediated immunity (GO:0002886)	3/11	2.879072e-03	8.745310e-02	0	0	1.335371e+01	7.812303e+01	FER;STXBP2;DNASE1
GO_Biological_Process_2021	somite development (GO:0061053)	3/11	2.879072e-03	8.745310e-02	0	0	1.335371e+01	7.812303e+01	SHH;SMO;LOXL3
GO_Biological_Process_2021	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	12/172	2.891101e-03	8.745310e-02	0	0	2.694274e+00	1.575104e+01	CCL24;MAP2K1;DDT;PDGFB;CCL3;LGALS9;APOE;TEK;MAP2K7;FGFR4;CD44;CRKL
GO_Biological_Process_2021	ameboidal-type cell migration (GO:0001667)	6/52	2.904670e-03	8.745310e-02	0	0	4.661302e+00	2.722869e+01	SHH;AKT1;ITGB7;SEMA4F;PKN2;CORO1C
GO_Biological_Process_2021	response to peptide hormone (GO:0043434)	6/52	2.904670e-03	8.745310e-02	0	0	4.661302e+00	2.722869e+01	EIF2B5;STAT5A;GHRHR;STAT3;AKT1;STAT6
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	13/195	2.929998e-03	8.745310e-02	0	0	2.567830e+00	1.497752e+01	RAB3B;JUP;ITGB2;LIN7B;TSPAN33;TSPAN32;TM9SF1;CACNB3;DLG3;CDH1;ABHD17A;INPP5K;ITGB7
GO_Biological_Process_2021	membrane organization (GO:0061024)	15/242	2.932184e-03	8.745310e-02	0	0	2.378855e+00	1.387350e+01	MX1;HIP1R;CD3G;PLEKHA3;OCRL;EPS15L1;AP2A2;PLEKHA8;CORO1C;EPN2;OXA1L;LPCAT3;KIF20A;IL7R;EMD
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	5/37	3.227911e-03	9.534752e-02	0	0	5.577608e+00	3.199271e+01	DNMT1;CDKN1B;PDGFB;FOXJ2;MEF2D
GO_Biological_Process_2021	positive regulation of developmental process (GO:0051094)	12/177	3.649161e-03	1.048204e-01	0	0	2.611952e+00	1.466156e+01	SHH;PAXIP1;INSR;RPS6KA1;TMEM79;PDGFB;DVL3;SOX9;APOE;ACVR1B;NR2C2;CORO1C
GO_Biological_Process_2021	double-strand break repair via break-induced replication (GO:0000727)	3/12	3.761023e-03	1.048204e-01	0	0	1.186935e+01	6.626736e+01	CDC45;MCM5;MCM2
GO_Biological_Process_2021	urogenital system development (GO:0001655)	3/12	3.761023e-03	1.048204e-01	0	0	1.186935e+01	6.626736e+01	SHH;SOX9;EPHB3
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	24/481	3.774520e-03	1.048204e-01	0	0	1.899994e+00	1.060098e+01	CSTB;RAB5B;JUP;ITGB2;STXBP2;SLC2A3;TCIRG1;AMPD3;CFP;AP2A2;CNN2;NCSTN;GM2A;ADGRE5;IMPDH1;DNAJC5;PSAP;TMBIM1;PTPN6;MAN2B1;KPNB1;CD33;CD44;AP1M1
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	8/92	3.789296e-03	1.048204e-01	0	0	3.409383e+00	1.900927e+01	ACVRL1;STAT5A;CCL24;CAV2;PDGFB;AKT1;APOE;TEK
GO_Biological_Process_2021	regulation of Rho protein signal transduction (GO:0035023)	7/73	3.855381e-03	1.048204e-01	0	0	3.793330e+00	2.108441e+01	ITGA3;KCTD10;ARHGEF18;EPS8L1;MYO9B;APOE;RAF1
GO_Biological_Process_2021	neurotransmitter transport (GO:0006836)	7/73	3.855381e-03	1.048204e-01	0	0	3.793330e+00	2.108441e+01	DNAJC5;STXBP2;SLC1A2;SLC1A3;SLC1A6;LIN7B;PPFIA3
GO_Biological_Process_2021	amino acid import across plasma membrane (GO:0089718)	4/24	3.855700e-03	1.048204e-01	0	0	7.130642e+00	3.963356e+01	SLC1A2;SLC1A3;SLC1A5;SLC1A6
GO_Biological_Process_2021	regulation of monooxygenase activity (GO:0032768)	4/24	3.855700e-03	1.048204e-01	0	0	7.130642e+00	3.963356e+01	POR;NOSIP;AKT1;CALM1
GO_Biological_Process_2021	response to peptide (GO:1901652)	5/39	4.076601e-03	1.098537e-01	0	0	5.248973e+00	2.888243e+01	EIF2B5;STAT5A;STAT3;CACNA1B;STAT6
GO_Biological_Process_2021	skeletal system development (GO:0001501)	11/158	4.320339e-03	1.145554e-01	0	0	2.684976e+00	1.461814e+01	COL1A1;ADAMTS4;BCAN;WWOX;MMP14;NCAN;UFD1;RPL13;SOX9;CD44;DLL3
GO_Biological_Process_2021	ribonucleoprotein complex assembly (GO:0022618)	10/136	4.347311e-03	1.145554e-01	0	0	2.845510e+00	1.547445e+01	MCTS1;SRPK3;PRPF6;SNRPD1;CELF1;DDX23;SNRNP200;CRNKL1;WDR77;SRPK1
GO_Biological_Process_2021	acylglycerol homeostasis (GO:0055090)	4/25	4.491903e-03	1.145554e-01	0	0	6.790738e+00	3.670719e+01	MLXIPL;APOC2;NR1H3;APOE
GO_Biological_Process_2021	receptor signaling pathway via STAT (GO:0097696)	4/25	4.491903e-03	1.145554e-01	0	0	6.790738e+00	3.670719e+01	STAT5A;CTR9;STAT3;STAT6
GO_Biological_Process_2021	cAMP-mediated signaling (GO:0019933)	4/25	4.491903e-03	1.145554e-01	0	0	6.790738e+00	3.670719e+01	GHRHR;MAPK7;DGKQ;SOX9
GO_Biological_Process_2021	positive regulation of lipid metabolic process (GO:0045834)	4/25	4.491903e-03	1.145554e-01	0	0	6.790738e+00	3.670719e+01	MLXIPL;AKT1;APOE;PPARD
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	24/488	4.512109e-03	1.145554e-01	0	0	1.870640e+00	1.010331e+01	CSTB;RAB5B;JUP;ITGB2;STXBP2;SLC2A3;TCIRG1;AMPD3;CFP;AP2A2;CNN2;NCSTN;GM2A;ADGRE5;IMPDH1;DNAJC5;PSAP;TMBIM1;PTPN6;MAN2B1;KPNB1;CD33;CD44;AP1M1
GO_Biological_Process_2021	high-density lipoprotein particle assembly (GO:0034380)	3/13	4.790456e-03	1.167959e-01	0	0	1.068187e+01	5.705324e+01	APOE;PRKACA;PRKACB
GO_Biological_Process_2021	muscle tissue development (GO:0060537)	3/13	4.790456e-03	1.167959e-01	0	0	1.068187e+01	5.705324e+01	SRPK3;SHH;SMO
GO_Biological_Process_2021	positive regulation of fatty acid biosynthetic process (GO:0045723)	3/13	4.790456e-03	1.167959e-01	0	0	1.068187e+01	5.705324e+01	MLXIPL;APOC2;NR1H3
GO_Biological_Process_2021	positive regulation of heterochromatin assembly (GO:0031453)	3/13	4.790456e-03	1.167959e-01	0	0	1.068187e+01	5.705324e+01	DNMT1;TRIM28;TPR
GO_Biological_Process_2021	positive regulation of ruffle assembly (GO:1900029)	3/13	4.790456e-03	1.167959e-01	0	0	1.068187e+01	5.705324e+01	EPS8L1;FAM98A;DEF8
GO_Biological_Process_2021	nucleosome assembly (GO:0006334)	6/58	5.031609e-03	1.217095e-01	0	0	4.122184e+00	2.181466e+01	NAA60;DAXX;CHAF1A;SOX9;IPO4;ASF1B
GO_Biological_Process_2021	regulation of glycogen biosynthetic process (GO:0005979)	4/26	5.195136e-03	1.237167e-01	0	0	6.481735e+00	3.409414e+01	AKT2;INSR;AKT1;INPP5K
GO_Biological_Process_2021	organelle fission (GO:0048285)	4/26	5.195136e-03	1.237167e-01	0	0	6.481735e+00	3.409414e+01	PEX19;MTFP1;MX1;CORO1C
GO_Biological_Process_2021	transcription initiation from RNA polymerase II promoter (GO:0006367)	10/140	5.327756e-03	1.258990e-01	0	0	2.757385e+00	1.443443e+01	RARG;POLR2A;NR1H3;GTF2F1;NR2C2;HDAC9;NR2C1;NR2F6;TEAD3;PPARD
GO_Biological_Process_2021	L-alpha-amino acid transmembrane transport (GO:1902475)	4/27	5.968404e-03	1.310828e-01	0	0	6.199601e+00	3.174987e+01	SLC25A18;SLC1A2;SLC1A3;SLC1A6
GO_Biological_Process_2021	stress-activated protein kinase signaling cascade (GO:0031098)	4/27	5.968404e-03	1.310828e-01	0	0	6.199601e+00	3.174987e+01	MAP3K20;CCM2;IKBKG;MAP2K7
GO_Biological_Process_2021	C4-dicarboxylate transport (GO:0015740)	3/14	5.973825e-03	1.310828e-01	0	0	9.710290e+00	4.972026e+01	SLC25A18;SLC1A2;SLC1A6
GO_Biological_Process_2021	regulation of histone methylation (GO:0031060)	3/14	5.973825e-03	1.310828e-01	0	0	9.710290e+00	4.972026e+01	CHTOP;CTR9;PAF1
GO_Biological_Process_2021	ceramide transport (GO:0035627)	3/14	5.973825e-03	1.310828e-01	0	0	9.710290e+00	4.972026e+01	PSAP;PLEKHA3;PLEKHA8
GO_Biological_Process_2021	growth hormone receptor signaling pathway via JAK-STAT (GO:0060397)	3/14	5.973825e-03	1.310828e-01	0	0	9.710290e+00	4.972026e+01	STAT5A;STAT3;STAT6
GO_Biological_Process_2021	negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894)	3/14	5.973825e-03	1.310828e-01	0	0	9.710290e+00	4.972026e+01	PDGFB;SOX9;PPARD
GO_Biological_Process_2021	negative regulation of TORC1 signaling (GO:1904262)	3/14	5.973825e-03	1.310828e-01	0	0	9.710290e+00	4.972026e+01	STK11;KPTN;ITFG2
GO_Biological_Process_2021	positive regulation of glycogen biosynthetic process (GO:0045725)	3/14	5.973825e-03	1.310828e-01	0	0	9.710290e+00	4.972026e+01	INSR;AKT2;AKT1
GO_Biological_Process_2021	positive regulation of leukocyte degranulation (GO:0043302)	3/14	5.973825e-03	1.310828e-01	0	0	9.710290e+00	4.972026e+01	IL4;ITGB2;GAB2
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	10/143	6.170506e-03	1.344382e-01	0	0	2.694770e+00	1.371092e+01	CAV2;INSR;ITGB2;MX1;AP4E1;HIP1R;GPR107;LRP3;APOE;AP2A2
GO_Biological_Process_2021	nervous system development (GO:0007399)	22/447	6.331856e-03	1.369821e-01	0	0	1.868834e+00	9.460338e+00	NCAN;STAT3;ATN1;SEMA4F;BTBD6;SPG7;ACVR1B;NR2C2;NPAS1;ESS2;BCAN;SHH;EFNB3;NAGLU;SMO;APC;CDH1;AXL;BTBD2;UNC119;NES;SH3GL1
GO_Biological_Process_2021	positive regulation of cell cycle process (GO:0090068)	8/101	6.650513e-03	1.396082e-01	0	0	3.078012e+00	1.543026e+01	RANBP1;DBF4;SPAG5;INSR;TPR;PDGFB;MAP3K20;PKN2
GO_Biological_Process_2021	DNA-templated transcription, initiation (GO:0006352)	11/168	6.803809e-03	1.396082e-01	0	0	2.512656e+00	1.253884e+01	RARG;POLR2A;TFAM;NR1H3;GTF2F1;NR2C2;HDAC9;NR2C1;NR2F6;TEAD3;PPARD
GO_Biological_Process_2021	receptor clustering (GO:0043113)	4/28	6.814595e-03	1.396082e-01	0	0	5.940979e+00	2.963769e+01	DLG3;DNAJA3;ITGB2;ITGB7
GO_Biological_Process_2021	cellular response to interleukin-6 (GO:0071354)	4/28	6.814595e-03	1.396082e-01	0	0	5.940979e+00	2.963769e+01	FER;SPI1;CTR9;STAT3
GO_Biological_Process_2021	positive regulation of protein import into nucleus (GO:0042307)	4/28	6.814595e-03	1.396082e-01	0	0	5.940979e+00	2.963769e+01	TRIM28;JUP;CDH1;TPR
GO_Biological_Process_2021	intracellular protein transmembrane transport (GO:0065002)	5/44	6.875823e-03	1.396082e-01	0	0	4.574849e+00	2.278158e+01	TOMM40;AKT2;PEX6;PEX5;TIMM44
GO_Biological_Process_2021	cell fate commitment involved in formation of primary germ layer (GO:0060795)	2/5	7.118476e-03	1.396082e-01	0	0	2.370262e+01	1.172109e+02	CTR9;PAF1
GO_Biological_Process_2021	cellular response to indole-3-methanol (GO:0071681)	2/5	7.118476e-03	1.396082e-01	0	0	2.370262e+01	1.172109e+02	JUP;CDH1
GO_Biological_Process_2021	determination of left/right asymmetry in lateral mesoderm (GO:0003140)	2/5	7.118476e-03	1.396082e-01	0	0	2.370262e+01	1.172109e+02	SHH;SMO
GO_Biological_Process_2021	regulation of neutrophil degranulation (GO:0043313)	2/5	7.118476e-03	1.396082e-01	0	0	2.370262e+01	1.172109e+02	SPI1;ITGB2
GO_Biological_Process_2021	response to indole-3-methanol (GO:0071680)	2/5	7.118476e-03	1.396082e-01	0	0	2.370262e+01	1.172109e+02	JUP;CDH1
GO_Biological_Process_2021	negative regulation of mast cell activation involved in immune response (GO:0033007)	2/5	7.118476e-03	1.396082e-01	0	0	2.370262e+01	1.172109e+02	FER;LGALS9
GO_Biological_Process_2021	positive regulation of mast cell activation involved in immune response (GO:0033008)	2/5	7.118476e-03	1.396082e-01	0	0	2.370262e+01	1.172109e+02	IL4;GAB2
GO_Biological_Process_2021	positive thymic T cell selection (GO:0045059)	2/5	7.118476e-03	1.396082e-01	0	0	2.370262e+01	1.172109e+02	SHH;CD3G
GO_Biological_Process_2021	positive regulation of cytoskeleton organization (GO:0051495)	7/82	7.292958e-03	1.396082e-01	0	0	3.336581e+00	1.641880e+01	HCK;CCL24;FER;SPAG5;PFDN2;TEK;NES
GO_Biological_Process_2021	interleukin-27-mediated signaling pathway (GO:0070106)	3/15	7.316706e-03	1.396082e-01	0	0	8.900641e+00	4.376975e+01	EBI3;MX1;STAT3
GO_Biological_Process_2021	mammary gland epithelium development (GO:0061180)	3/15	7.316706e-03	1.396082e-01	0	0	8.900641e+00	4.376975e+01	AKT2;AKT1;WNT3
GO_Biological_Process_2021	positive regulation of glycogen metabolic process (GO:0070875)	3/15	7.316706e-03	1.396082e-01	0	0	8.900641e+00	4.376975e+01	INSR;AKT2;AKT1
GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	3/15	7.316706e-03	1.396082e-01	0	0	8.900641e+00	4.376975e+01	DNMT1;PAXIP1;CTR9
GO_Biological_Process_2021	central nervous system development (GO:0007417)	15/268	7.440237e-03	1.410889e-01	0	0	2.131501e+00	1.044617e+01	EIF2B5;NCAN;STAT3;ATN1;LOXL3;CTNS;SMG9;NPAS1;BCAN;SHH;SMO;SOX9;CIC;NES;SH3GL1
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	17/320	7.555591e-03	1.416980e-01	0	0	2.019380e+00	9.865616e+00	SLBP;RARG;CTR9;NR1H3;GTF2F1;NR2C2;ELL2;HDAC9;NR2C1;NR2F6;MNT;POLR2A;PAF1;CDK12;IRF9;TEAD3;PPARD
GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	5/45	7.564605e-03	1.416980e-01	0	0	4.460248e+00	2.178508e+01	SPI1;STAT3;PDGFB;SOX9;PPARD
GO_Biological_Process_2021	regulation of DNA biosynthetic process (GO:2000278)	4/29	7.736466e-03	1.431712e-01	0	0	5.703046e+00	2.772713e+01	ACVRL1;PDGFB;FGFR4;SMG5
GO_Biological_Process_2021	glial cell differentiation (GO:0010001)	4/29	7.736466e-03	1.431712e-01	0	0	5.703046e+00	2.772713e+01	EIF2B5;SHH;STAT3;SOX9
GO_Biological_Process_2021	lymphocyte differentiation (GO:0030098)	7/84	8.293937e-03	1.508729e-01	0	0	3.249581e+00	1.557274e+01	JAG2;IL4;CD79A;KLF6;LCK;AXL;HDAC9
GO_Biological_Process_2021	vascular transport (GO:0010232)	7/84	8.293937e-03	1.508729e-01	0	0	3.249581e+00	1.557274e+01	INSR;SLC1A2;SLC1A3;SLC2A3;LRP3;SLC1A5;SLC19A1
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	5/46	8.299977e-03	1.508729e-01	0	0	4.351237e+00	2.084897e+01	TRIM28;JUP;CDH1;TPR;EMD
GO_Biological_Process_2021	regulation of macrophage activation (GO:0043030)	4/30	8.736647e-03	1.515525e-01	0	0	5.483416e+00	2.599264e+01	IL4;SHPK;MYO18A;NR1H3
GO_Biological_Process_2021	heterotypic cell-cell adhesion (GO:0034113)	4/30	8.736647e-03	1.515525e-01	0	0	5.483416e+00	2.599264e+01	JUP;ITGB2;ITGB7;ITGA5
GO_Biological_Process_2021	positive regulation of protein import (GO:1904591)	4/30	8.736647e-03	1.515525e-01	0	0	5.483416e+00	2.599264e+01	TRIM28;JUP;CDH1;TPR
GO_Biological_Process_2021	regulation of cell cycle process (GO:0010564)	8/106	8.821024e-03	1.515525e-01	0	0	2.920216e+00	1.381442e+01	DBF4;SPAG5;APC;CAV2;SOX9;KIF20A;CALM1;SND1
GO_Biological_Process_2021	peptidyl-lysine modification (GO:0018205)	8/106	8.821024e-03	1.515525e-01	0	0	2.920216e+00	1.381442e+01	PIAS4;RANBP2;TRIM28;TPR;LOXL3;PLOD3;SENP3;HDAC9
GO_Biological_Process_2021	cellular response to sterol (GO:0036315)	3/16	8.823853e-03	1.515525e-01	0	0	8.215554e+00	3.886201e+01	GRAMD1A;SMO;INSIG2
GO_Biological_Process_2021	epiboly involved in wound healing (GO:0090505)	3/16	8.823853e-03	1.515525e-01	0	0	8.215554e+00	3.886201e+01	DDR1;RHOC;CD44
GO_Biological_Process_2021	mRNA cis splicing, via spliceosome (GO:0045292)	3/16	8.823853e-03	1.515525e-01	0	0	8.215554e+00	3.886201e+01	DDX23;CWC15;SNRNP200
GO_Biological_Process_2021	positive regulation of small molecule metabolic process (GO:0062013)	3/16	8.823853e-03	1.515525e-01	0	0	8.215554e+00	3.886201e+01	AKT2;AKT1;PPARD
GO_Biological_Process_2021	negative regulation of defense response (GO:0031348)	7/85	8.830694e-03	1.515525e-01	0	0	3.207754e+00	1.517114e+01	IL4;MAPK7;LPCAT3;NR1H3;APOE;TEK;PPARD
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	10/152	9.330864e-03	1.576708e-01	0	0	2.522799e+00	1.179264e+01	MLXIPL;DGKQ;AKT1;TSC2;INPP5K;HSPB1;PTPN6;CALM1;CRKL;CORO1C
GO_Biological_Process_2021	regulation of Ras protein signal transduction (GO:0046578)	7/86	9.392500e-03	1.576708e-01	0	0	3.166986e+00	1.478300e+01	ARHGEF18;EPS8L1;MYO9B;FOXM1;RAF1;EPOR;CRKL
GO_Biological_Process_2021	glucose homeostasis (GO:0042593)	7/86	9.392500e-03	1.576708e-01	0	0	3.166986e+00	1.478300e+01	MLXIPL;STK11;INSR;STAT3;INPP5K;FGFR4;HK2
GO_Biological_Process_2021	transport across blood-brain barrier (GO:0150104)	7/86	9.392500e-03	1.576708e-01	0	0	3.166986e+00	1.478300e+01	INSR;SLC1A2;SLC1A3;SLC2A3;LRP3;SLC1A5;SLC19A1
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	14/251	9.798771e-03	1.628974e-01	0	0	2.121503e+00	9.813009e+00	SF3A1;DDX23;PRCC;CWC15;GTF2F1;CRNKL1;ESS2;PRPF6;ZMAT2;POLR2A;SNRPD1;SNRNP27;SNRNP200;BCAS2
GO_Biological_Process_2021	triglyceride homeostasis (GO:0070328)	4/31	9.817632e-03	1.628974e-01	0	0	5.280054e+00	2.441273e+01	MLXIPL;APOC2;NR1H3;APOE
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	11/178	1.028595e-02	1.628974e-01	0	0	2.360973e+00	1.080612e+01	GGT5;GHRHR;HCK;FER;SPI1;ADCY9;CD3G;CD247;GGT1;PRKACA;PRKACB
GO_Biological_Process_2021	regulation of long-chain fatty acid import across plasma membrane (GO:0010746)	2/6	1.048436e-02	1.628974e-01	0	0	1.777605e+01	8.102094e+01	AKT2;AKT1
GO_Biological_Process_2021	regulation of mRNA export from nucleus (GO:0010793)	2/6	1.048436e-02	1.628974e-01	0	0	1.777605e+01	8.102094e+01	AKAP8L;TPR
GO_Biological_Process_2021	regulation of ribonucleoprotein complex localization (GO:2000197)	2/6	1.048436e-02	1.628974e-01	0	0	1.777605e+01	8.102094e+01	AKAP8L;TPR
GO_Biological_Process_2021	regulation of T-helper 17 cell lineage commitment (GO:2000328)	2/6	1.048436e-02	1.628974e-01	0	0	1.777605e+01	8.102094e+01	LOXL3;IL12RB1
GO_Biological_Process_2021	maintenance of DNA methylation (GO:0010216)	2/6	1.048436e-02	1.628974e-01	0	0	1.777605e+01	8.102094e+01	DNMT1;UHRF1
GO_Biological_Process_2021	maintenance of DNA repeat elements (GO:0043570)	2/6	1.048436e-02	1.628974e-01	0	0	1.777605e+01	8.102094e+01	MSH6;AXIN2
GO_Biological_Process_2021	T-helper 17 cell lineage commitment (GO:0072540)	2/6	1.048436e-02	1.628974e-01	0	0	1.777605e+01	8.102094e+01	STAT3;LY9
GO_Biological_Process_2021	morphogenesis of an endothelium (GO:0003159)	2/6	1.048436e-02	1.628974e-01	0	0	1.777605e+01	8.102094e+01	ACVRL1;CCM2
GO_Biological_Process_2021	negative regulation of myeloid leukocyte mediated immunity (GO:0002887)	2/6	1.048436e-02	1.628974e-01	0	0	1.777605e+01	8.102094e+01	SPI1;LGALS9
GO_Biological_Process_2021	activation of protein kinase A activity (GO:0034199)	3/17	1.049925e-02	1.628974e-01	0	0	7.628336e+00	3.475814e+01	ADCY9;PRKACA;PRKACB
GO_Biological_Process_2021	cellular modified amino acid catabolic process (GO:0042219)	3/17	1.049925e-02	1.628974e-01	0	0	7.628336e+00	3.475814e+01	GGT5;GGT1;PRODH
GO_Biological_Process_2021	negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	3/17	1.049925e-02	1.628974e-01	0	0	7.628336e+00	3.475814e+01	DGKQ;INPP5K;CALM1
GO_Biological_Process_2021	negative regulation of binding (GO:0051100)	7/88	1.059385e-02	1.635392e-01	0	0	3.088470e+00	1.404476e+01	GOLGA2;PEX19;SMO;PDGFB;AKT1;GTF2F1;NES
GO_Biological_Process_2021	RNA processing (GO:0006396)	11/179	1.069793e-02	1.643201e-01	0	0	2.346798e+00	1.064908e+01	SF3A1;PRPF6;SNRPD1;CELF1;AKAP8L;DDX23;CDK12;PRKACA;BICD1;BCAS2;SRPK1
GO_Biological_Process_2021	regulation of cellular protein metabolic process (GO:0032268)	5/49	1.080034e-02	1.650679e-01	0	0	4.053935e+00	1.835694e+01	UHRF1;AKT1;NR1H3;APOE;METAP1
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	8/110	1.090746e-02	1.658798e-01	0	0	2.805118e+00	1.267439e+01	GGT5;CCL24;SMPD4;CCL3;AKT1;INPP5K;GGT1;MAP2K7
GO_Biological_Process_2021	protein transmembrane import into intracellular organelle (GO:0044743)	4/32	1.098177e-02	1.661872e-01	0	0	5.091219e+00	2.296913e+01	TOMM40;PEX6;PEX5;TIMM44
GO_Biological_Process_2021	inflammatory response (GO:0006954)	13/230	1.131951e-02	1.704585e-01	0	0	2.149752e+00	9.633529e+00	GGT5;CCL24;STAT3;ITGB2;LOXL3;HDAC9;IL4;ADGRE5;ADORA3;CCL3;LGALS9;IKBKG;CD44
GO_Biological_Process_2021	cellular response to decreased oxygen levels (GO:0036294)	6/69	1.159111e-02	1.736971e-01	0	0	3.400509e+00	1.515782e+01	NPEPPS;TBL2;FAM162A;UBQLN1;HMOX1;NDRG1
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	13/231	1.170526e-02	1.745561e-01	0	0	2.139780e+00	9.517136e+00	STAT3;KEAP1;HSPB1;MID2;GOLGA2;STK11;PSAP;ATP6V1B2;UBQLN1;AKT1;PRKACA;EIF4G2;SNX6
GO_Biological_Process_2021	intracellular protein transport (GO:0006886)	17/336	1.188918e-02	1.764424e-01	0	0	1.916492e+00	8.494134e+00	RAB5B;CSE1L;STXBP2;STAT3;AP4E1;TSC2;SNF8;IPO4;OXA1L;AKT2;XPO6;RAB23;TPR;AKT1;KPNB1;SNX6;TMED4
GO_Biological_Process_2021	regulation of macroautophagy (GO:0016241)	8/112	1.207783e-02	1.783802e-01	0	0	2.750889e+00	1.214898e+01	IL4;ATP6V1B2;UBQLN1;AKT1;TSC2;IKBKG;PRKACA;SNX6
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	12/207	1.216614e-02	1.788248e-01	0	0	2.206675e+00	9.729449e+00	AXL;LCK;AKT2;INSR;PDGFB;CCL3;AKT1;INPP5K;TSC2;GAB2;TEK;FGFR4
GO_Biological_Process_2021	positive regulation of histone modification (GO:0031058)	4/33	1.223128e-02	1.789262e-01	0	0	4.915407e+00	2.164626e+01	CHTOP;PAXIP1;AKAP8L;PAF1
GO_Biological_Process_2021	endothelial cell proliferation (GO:0001935)	3/18	1.234615e-02	1.795747e-01	0	0	7.119414e+00	3.128563e+01	ACVRL1;HMOX1;TEK
GO_Biological_Process_2021	carbohydrate homeostasis (GO:0033500)	6/70	1.239253e-02	1.795747e-01	0	0	3.347203e+00	1.469644e+01	MLXIPL;STK11;INSR;STAT3;INPP5K;FGFR4
GO_Biological_Process_2021	response to lipopolysaccharide (GO:0032496)	10/159	1.254561e-02	1.809395e-01	0	0	2.403407e+00	1.052304e+01	GGT5;FER;SRR;AXL;SHPK;CTR9;PAF1;NR1H3;LGALS9;GGT1
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	9/136	1.282898e-02	1.822078e-01	0	0	2.535958e+00	1.104676e+01	GGT5;GHRHR;HCK;ADCY9;CD3G;CD247;GGT1;PRKACA;PRKACB
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	6/71	1.323208e-02	1.822078e-01	0	0	3.295538e+00	1.425357e+01	IL4;SPI1;EFNA2;LGALS9;GAB2;CBFA2T3
GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	8/114	1.333797e-02	1.822078e-01	0	0	2.698706e+00	1.165069e+01	IL4;STK11;ADCY9;INSR;PDGFB;AKT1;PRKACA;PRKACB
GO_Biological_Process_2021	positive regulation of kinase activity (GO:0033674)	8/114	1.333797e-02	1.822078e-01	0	0	2.698706e+00	1.165069e+01	DDR1;DAXX;AXL;INSR;LCP2;TEK;FGFR4;EPHB3
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	9/137	1.340914e-02	1.822078e-01	0	0	2.516016e+00	1.084860e+01	GGT5;GHRHR;HCK;ADCY9;CD3G;CD247;GGT1;PRKACA;PRKACB
GO_Biological_Process_2021	protein insertion into membrane (GO:0051205)	4/34	1.356823e-02	1.822078e-01	0	0	4.751315e+00	2.043077e+01	OXA1L;SGTA;HMOX1;EMD
